Rank	4gram	NumberOfTimes
211	(u'water', u'pollution', u'prevention', u'and')	1957
212	(u'the', u'provisions', u'of', u'the')	1950
213	(u'this', u'title', u'title', u'section')	1950
214	(u'court', u'of', u'the', u'united')	1943
215	(u'of', u'the', u'house', u'of')	1940
216	(u'of', u'this', u'section', u'by')	1932
217	(u'tion', u'of', u'this', u'title')	1930
218	(u'as', u'provided', u'in', u'section')	1925
219	(u'pursuant', u'to', u'section', u'of')	1906
220	(u'the', u'united', u'states', u'the')	1900
221	(u'accordance', u'with', u'the', u'provisions')	1862
222	(u'see', u'note', u'under', u'section')	1840
223	(u'ch', u'stat', u'related', u'to')	1837
224	(u'lb', u'per', u'lb', u'per')	1836
225	(u'the', u'purpose', u'of', u'this')	1833
226	(u'of', u'the', u'office', u'of')	1823
227	(u'first', u'day', u'of', u'the')	1816
228	(u'of', u'enactment', u'of', u'this')	1816
229	(u'the', u'secretary', u'of', u'labor')	1811
230	(u'title', u'united', u'states', u'code')	1807
231	(u'carry', u'out', u'the', u'purposes')	1795
232	(u'transferred', u'to', u'the', u'secretary')	1788
233	(u'of', u'functions', u'all', u'functions')	1786
234	(u'as', u'determined', u'by', u'the')	1782
235	(u'subject', u'to', u'the', u'provisions')	1777
236	(u'year', u'ending', u'june', u'for')	1768
237	(u'apply', u'with', u'respect', u'to')	1759
238	(u'of', u'the', u'act', u'of')	1755
239	(u'rules', u'of', u'civil', u'procedure')	1750
240	(u'chapter', u'referred', u'to', u'in')	1747
241	(u'paragraph', u'of', u'this', u'subsection')	1745
242	(u'set', u'out', u'under', u'section')	1744
243	(u'for', u'any', u'fiscal', u'year')	1740
244	(u'determined', u'by', u'the', u'secretary')	1737
245	(u'referred', u'to', u'in', u'text')	1737
246	(u'regulations', u'prescribed', u'by', u'the')	1733
247	(u'are', u'authorized', u'to', u'be')	1720
248	(u'as', u'used', u'in', u'this')	1719
249	(u'stat', u'mar', u'ch', u'stat')	1712
250	(u'this', u'section', u'shall', u'not')	1704
251	(u'crimes', u'and', u'criminal', u'procedure')	1687
252	(u'the', u'enactment', u'of', u'this')	1681
253	(u'the', u'provisions', u'of', u'sections')	1675
254	(u'the', u'secretary', u'of', u'defense')	1674
255	(u'within', u'the', u'meaning', u'of')	1668
256	(u'as', u'the', u'secretary', u'may')	1666
257	(u'act', u'of', u'referred', u'to')	1664
258	(u'the', u'federal', u'rules', u'of')	1638
259	(u'effective', u'date', u'of', u'this')	1637
260	(u'section', u'of', u'reorg', u'plan')	1627
261	(u'ch', u'stat', u'mar', u'ch')	1621
262	(u'of', u'title', u'united', u'states')	1613
263	(u'secretary', u'is', u'authorized', u'to')	1610
264	(u'of', u'this', u'sec', u'tion')	1609
265	(u'referred', u'to', u'as', u'the')	1597
266	(u'the', u'date', u'on', u'which')	1596
267	(u'the', u'month', u'in', u'which')	1595
268	(u'federal', u'rules', u'of', u'civil')	1586
269	(u'title', u'crimes', u'and', u'criminal')	1586
270	(u'the', u'office', u'of', u'management')	1581
271	(u'be', u'deemed', u'to', u'be')	1573
272	(u'note', u'reorg', u'plan', u'of')	1572
273	(u'of', u'section', u'of', u'title')	1561
274	(u'ch', u'stat', u'aug', u'ch')	1553
275	(u'note', u'under', u'this', u'section')	1547
276	(u'of', u'the', u'provisions', u'of')	1545
277	(u'the', u'president', u'of', u'the')	1545
278	(u'out', u'under', u'section', u'of')	1543
279	(u'in', u'the', u'same', u'manner')	1540
280	(u'of', u'the', u'air', u'force')	1539
281	(u'stat', u'july', u'ch', u'stat')	1538
282	(u'title', u'effective', u'date', u'of')	1537
283	(u'other', u'provision', u'of', u'law')	1536
284	(u'ch', u'title', u'ii', u'stat')	1535
285	(u'there', u'are', u'authorized', u'to')	1528
286	(u'of', u'this', u'title', u'page')	1527
287	(u'of', u'housing', u'and', u'urban')	1524
288	(u'stat', u'aug', u'ch', u'stat')	1518
289	(u'not', u'more', u'than', u'or')	1513
290	(u'ending', u'june', u'for', u'the')	1512
291	(u'housing', u'and', u'urban', u'development')	1511
292	(u'judiciary', u'and', u'judicial', u'procedure')	1500
293	(u'june', u'for', u'the', u'fiscal')	1496
294	(u'of', u'this', u'chapter', u'and')	1494
295	(u'section', u'of', u'the', u'act')	1492
296	(u'of', u'not', u'more', u'than')	1492
297	(u'ch', u'stat', u'july', u'ch')	1490
298	(u'in', u'addition', u'to', u'the')	1484
299	(u'in', u'section', u'of', u'title')	1480
300	(u'than', u'per', u'centum', u'of')	1476
301	(u'by', u'the', u'secretary', u'or')	1471
302	(u'the', u'secretary', u'of', u'state')	1467
303	(u'shall', u'be', u'treated', u'as')	1465
304	(u'on', u'the', u'date', u'of')	1464
305	(u'shall', u'be', u'entitled', u'to')	1463
306	(u'institutions', u'of', u'higher', u'education')	1460
307	(u'the', u'case', u'of', u'an')	1452
308	(u'except', u'as', u'otherwise', u'provided')	1450
309	(u'without', u'regard', u'to', u'the')	1446
310	(u'chapter', u'of', u'this', u'title')	1446
311	(u'title', u'banks', u'and', u'banking')	1445
312	(u'the', u'pro', u'visions', u'of')	1442
313	(u'the', u'basis', u'of', u'the')	1441
314	(u'carry', u'out', u'the', u'provisions')	1440
315	(u'this', u'subsection', u'shall', u'be')	1439
316	(u'of', u'the', u'cost', u'of')	1438
317	(u'val', u'ad', u'val', u'per')	1435
318	(u'in', u'the', u'federal', u'register')	1431
319	(u'vested', u'in', u'him', u'to')	1431
320	(u'the', u'united', u'states', u'by')	1430
321	(u'department', u'of', u'the', u'interior')	1430
322	(u'him', u'to', u'authorize', u'their')	1428
323	(u'in', u'him', u'to', u'authorize')	1424
324	(u'to', u'be', u'appropriated', u'for')	1423
325	(u'amendment', u'of', u'section', u'by')	1421
326	(u'generally', u'post', u'this', u'heading')	1419
327	(u'provided', u'in', u'part', u'that')	1414
328	(u'in', u'excess', u'of', u'the')	1410
329	(u'internal', u'revenue', u'code', u'of')	1409
330	(u'may', u'be', u'cited', u'as')	1409
331	(u'stat', u'may', u'ch', u'stat')	1407
332	(u'section', u'of', u'title', u'the')	1407
333	(u'be', u'cited', u'as', u'the')	1404
334	(u'functions', u'powers', u'and', u'duties')	1404
335	(u'notwithstanding', u'any', u'other', u'provision')	1402
336	(u'terms', u'and', u'conditions', u'as')	1400
337	(u'that', u'the', u'amendments', u'made')	1397
338	(u'the', u'secre', u'tary', u'of')	1396
339	(u'officers', u'and', u'employees', u'of')	1393
340	(u'provided', u'that', u'the', u'amendments')	1393
341	(u'laws', u'of', u'the', u'united')	1388
342	(u'such', u'terms', u'and', u'conditions')	1387
343	(u'title', u'commerce', u'and', u'trade')	1384
344	(u'pursuant', u'to', u'this', u'section')	1384
345	(u'of', u'this', u'title', u'in')	1384
346	(u'officers', u'of', u'the', u'department')	1379
347	(u'or', u'in', u'the', u'case')	1375
348	(u'the', u'jurisdiction', u'of', u'the')	1374
349	(u'of', u'the', u'enactment', u'of')	1372
350	(u'the', u'secretary', u'of', u'transportation')	1370
351	(u'with', u'the', u'approval', u'of')	1368
352	(u'not', u'in', u'excess', u'of')	1368
353	(u'effective', u'with', u'respect', u'to')	1364
354	(u'of', u'the', u'treasury', u'and')	1363
355	(u'fined', u'not', u'more', u'than')	1360
356	(u'to', u'authorize', u'their', u'performance')	1360
357	(u'this', u'chapter', u'shall', u'be')	1359
358	(u'with', u're', u'spect', u'to')	1356
359	(u'of', u'this', u'section', u'to')	1346
360	(u'from', u'the', u'date', u'of')	1345
361	(u'of', u'this', u'section', u'for')	1337
362	(u'ending', u'june', u'and', u'for')	1335
363	(u'the', u'farm', u'credit', u'administration')	1335
364	(u'be', u'fined', u'not', u'more')	1334
365	(u'set', u'out', u'as', u'notes')	1333
366	(u'of', u'the', u'federal', u'rules')	1330
367	(u'the', u'chairman', u'of', u'the')	1324
368	(u'powers', u'and', u'duties', u'of')	1323
369	(u'to', u'the', u'department', u'of')	1322
370	(u'officers', u'agencies', u'and', u'employees')	1319
371	(u'lb', u'ad', u'val', u'ad')	1319
372	(u'of', u'title', u'the', u'public')	1318
373	(u'section', u'of', u'act', u'aug')	1317
374	(u'for', u'the', u'taxable', u'year')	1315
375	(u'this', u'section', u'and', u'section')	1314
376	(u'in', u'the', u'department', u'of')	1313
377	(u'of', u'this', u'title', u'cross')	1309
378	(u'the', u'clerk', u'of', u'the')	1301
379	(u'the', u'department', u'of', u'commerce')	1297
380	(u'ch', u'stat', u'section', u'referred')	1295
381	(u'advice', u'and', u'consent', u'of')	1293
382	(u'stat', u'set', u'out', u'as')	1284
383	(u'the', u'laws', u'of', u'the')	1280
384	(u'any', u'of', u'his', u'functions')	1277
385	(u'of', u'this', u'title', u'may')	1276
386	(u'of', u'this', u'chapter', u'or')	1274
387	(u'of', u'the', u'federal', u'government')	1273
388	(u'and', u'all', u'functions', u'of')	1270
389	(u'ch', u'stat', u'may', u'ch')	1268
390	(u'amendment', u'amendment', u'of', u'section')	1265
391	(u'shall', u'be', u'construed', u'to')	1256
392	(u'director', u'of', u'the', u'bureau')	1252
393	(u'applicable', u'with', u'respect', u'to')	1252
394	(u'title', u'judiciary', u'and', u'judicial')	1250
395	(u'control', u'generally', u'this', u'index')	1246
396	(u'director', u'of', u'the', u'office')	1245
397	(u'amount', u'equal', u'to', u'the')	1244
398	(u'act', u'july', u'ch', u'title')	1239
399	(u'and', u'the', u'secretary', u'of')	1238
400	(u'only', u'with', u'respect', u'to')	1237
401	(u'functions', u'of', u'all', u'agencies')	1237
402	(u'out', u'as', u'notes', u'under')	1235
403	(u'the', u'expiration', u'of', u'the')	1235
404	(u'provided', u'in', u'section', u'of')	1234
405	(u'at', u'the', u'end', u'of')	1234
406	(u'of', u'the', u'interior', u'and')	1233
407	(u'by', u'reason', u'of', u'the')	1230
408	(u'this', u'section', u'and', u'sections')	1230
409	(u'the', u'internal', u'revenue', u'code')	1229
410	(u'with', u'power', u'vested', u'in')	1227
411	(u'of', u'any', u'of', u'his')	1226
412	(u'in', u'such', u'manner', u'as')	1211
413	(u'provisions', u'set', u'out', u'as')	1209
414	(u'united', u'states', u'of', u'america')	1207
415	(u'of', u'his', u'functions', u'by')	1207
416	(u'his', u'functions', u'by', u'any')	1206
417	(u'of', u'the', u'internal', u'revenue')	1205
418	(u'the', u'name', u'of', u'the')	1205
419	(u'on', u'the', u'first', u'day')	1204
420	(u'functions', u'by', u'any', u'of')	1204
421	(u'their', u'performance', u'or', u'the')	1202
422	(u'this', u'section', u'in', u'the')	1202
423	(u'of', u'section', u'of', u'the')	1202
424	(u'and', u'consent', u'of', u'the')	1202
425	(u'taxable', u'years', u'beginning', u'after')	1201
426	(u'be', u'subject', u'to', u'the')	1201
427	(u'date', u'of', u'the', u'enactment')	1198
428	(u'this', u'title', u'cross', u'references')	1197
429	(u'power', u'vested', u'in', u'him')	1195
430	(u'the', u'government', u'of', u'the')	1194
431	(u'see', u'note', u'set', u'out')	1192
432	(u'employees', u'by', u'reorg', u'plan')	1189
433	(u'authorize', u'their', u'performance', u'or')	1189
434	(u'with', u'the', u'advice', u'and')	1189
435	(u'of', u'all', u'agencies', u'and')	1188
436	(u'and', u'employees', u'by', u'reorg')	1187
437	(u'and', u'employees', u'of', u'the')	1186
438	(u'as', u'the', u'secretary', u'of')	1182
439	(u'of', u'this', u'section', u'or')	1179
440	(u'agencies', u'and', u'employees', u'by')	1176
441	(u'chapter', u'is', u'referred', u'to')	1170
442	(u'or', u'of', u'this', u'title')	1168
443	(u'of', u'title', u'of', u'the')	1166
444	(u'over', u'but', u'not', u'over')	1165
445	(u'shall', u'be', u'fined', u'not')	1164
446	(u'for', u'the', u'use', u'of')	1164
447	(u'this', u'chapter', u'is', u'referred')	1163
448	(u'consent', u'of', u'the', u'senate')	1163
449	(u'the', u'amount', u'of', u'such')	1158
450	(u'or', u'more', u'of', u'the')	1156
451	(u'the', u'amendment', u'made', u'by')	1155
452	(u'of', u'this', u'chapter', u'the')	1155
453	(u'the', u'united', u'states', u'as')	1151
454	(u'this', u'section', u'shall', u'apply')	1151
455	(u'hereby', u'authorized', u'to', u'be')	1150
456	(u'shall', u'be', u'available', u'for')	1150
457	(u'of', u'the', u'armed', u'forces')	1144
458	(u'approved', u'by', u'the', u'secretary')	1143
459	(u'act', u'aug', u'ch', u'stat')	1143
460	(u'in', u'carrying', u'out', u'the')	1142
461	(u'the', u'functions', u'of', u'the')	1140
462	(u'the', u'office', u'of', u'the')	1139
463	(u'the', u'public', u'health', u'service')	1139
464	(u'foreign', u'relations', u'and', u'intercourse')	1138
465	(u'the', u'advice', u'and', u'consent')	1137
466	(u'such', u'rules', u'and', u'regulations')	1133
467	(u'purposes', u'of', u'this', u'subchapter')	1130
468	(u'title', u'foreign', u'relations', u'and')	1129
469	(u'of', u'title', u'crimes', u'and')	1129
470	(u'officer', u'or', u'employee', u'of')	1125
471	(u'of', u'section', u'by', u'pub')	1125
472	(u'of', u'the', u'senate', u'and')	1125
473	(u'title', u'section', u'title', u'section')	1125
474	(u'of', u'the', u'coast', u'guard')	1124
475	(u'purposes', u'of', u'this', u'subsection')	1122
476	(u'after', u'dec', u'see', u'section')	1117
477	(u'sums', u'as', u'may', u'be')	1113
478	(u'be', u'necessary', u'to', u'carry')	1113
479	(u'provided', u'that', u'this', u'act')	1113
480	(u'the', u'united', u'states', u'code')	1111
481	(u'exceed', u'per', u'centum', u'of')	1111
482	(u'of', u'this', u'title', u'chapter')	1110
483	(u'act', u'mar', u'ch', u'stat')	1109
484	(u'within', u'the', u'united', u'states')	1109
485	(u'but', u'not', u'limited', u'to')	1108
486	(u'by', u'section', u'of', u'reorg')	1108
487	(u'in', u'the', u'performance', u'of')	1104
488	(u'dec', u'see', u'section', u'of')	1103
489	(u'source', u'statutes', u'at', u'large')	1101
490	(u'the', u'united', u'states', u'is')	1100
491	(u'oct', u'see', u'section', u'of')	1099
492	(u'of', u'chapter', u'of', u'title')	1099
493	(u'generally', u'this', u'index', u'national')	1098
494	(u'the', u'head', u'of', u'the')	1098
495	(u'see', u'specific', u'index', u'headings')	1093
496	(u'secretary', u'of', u'housing', u'and')	1091
497	(u'of', u'farm', u'credit', u'administration')	1090
498	(u'title', u'money', u'and', u'finance')	1089
499	(u'in', u'the', u'office', u'of')	1086
500	(u'under', u'this', u'section', u'and')	1086
501	(u'united', u'states', u'or', u'any')	1084
502	(u'district', u'court', u'of', u'the')	1083
503	(u'of', u'this', u'title', u'pub')	1081
504	(u'as', u'otherwise', u'provided', u'in')	1081
505	(u'is', u'authorized', u'to', u'be')	1080
506	(u'generally', u'ante', u'this', u'heading')	1080
507	(u'and', u'section', u'of', u'title')	1080
508	(u'the', u'authority', u'vested', u'in')	1078
509	(u'this', u'section', u'the', u'term')	1074
510	(u'and', u'sections', u'and', u'of')	1073
511	(u'the', u'provisions', u'of', u'subsection')	1071
512	(u'of', u'title', u'government', u'organization')	1071
513	(u'functions', u'all', u'functions', u'of')	1069
514	(u'title', u'referred', u'to', u'in')	1064
515	(u'are', u'omitted', u'as', u'surplusage')	1062
516	(u'under', u'section', u'of', u'the')	1062
517	(u'under', u'this', u'section', u'in')	1058
518	(u'section', u'act', u'aug', u'ch')	1055
519	(u'in', u'accordance', u'with', u'regulations')	1050
520	(u'such', u'sums', u'as', u'may')	1049
521	(u'in', u'the', u'public', u'interest')	1048
522	(u'rules', u'of', u'criminal', u'procedure')	1045
523	(u'be', u'appointed', u'by', u'the')	1043
524	(u'by', u'the', u'secre', u'tary')	1042
525	(u'this', u'section', u'may', u'be')	1039
526	(u'be', u'made', u'by', u'the')	1031
527	(u'of', u'this', u'title', u'subchapter')	1028
528	(u'the', u'filing', u'of', u'the')	1025
529	(u'of', u'amendment', u'section', u'of')	1024
530	(u'department', u'of', u'the', u'treasury')	1023
531	(u'sections', u'this', u'chapter', u'is')	1023
532	(u'and', u'for', u'the', u'fiscal')	1021
533	(u'of', u'this', u'title', u'amendments')	1018
534	(u'less', u'than', u'per', u'centum')	1018
535	(u'in', u'this', u'section', u'shall')	1016
536	(u'under', u'sec', u'tion', u'of')	1015
537	(u'title', u'of', u'the', u'united')	1012
538	(u'the', u'authority', u'of', u'the')	1012
539	(u'united', u'states', u'district', u'court')	1012
540	(u'references', u'in', u'text', u'this')	1012
541	(u'transfer', u'of', u'functions', u'the')	1011
542	(u'on', u'behalf', u'of', u'the')	1008
543	(u'more', u'than', u'or', u'imprisoned')	1007
544	(u'by', u'and', u'with', u'the')	1007
545	(u'more', u'than', u'per', u'centum')	1006
546	(u'notwithstanding', u'the', u'provisions', u'of')	1004
547	(u'be', u'appropriated', u'for', u'the')	1004
548	(u'the', u'end', u'of', u'the')	1003
549	(u'not', u'to', u'exceed', u'per')	1003
550	(u'of', u'the', u'pacific', u'islands')	997
551	(u'the', u'tax', u'imposed', u'by')	994
552	(u'the', u'amount', u'of', u'any')	992
553	(u'to', u'taxable', u'years', u'beginning')	992
554	(u'of', u'this', u'subsection', u'the')	990
555	(u'ch', u'title', u'iii', u'stat')	990
556	(u'hereinafter', u'referred', u'to', u'as')	987
557	(u'other', u'sections', u'this', u'chapter')	986
558	(u'be', u'prescribed', u'by', u'the')	985
559	(u'the', u'administration', u'of', u'the')	984
560	(u'pursuant', u'to', u'the', u'provisions')	983
561	(u'shall', u'apply', u'with', u'respect')	983
562	(u'date', u'section', u'effective', u'on')	982
563	(u'the', u'close', u'of', u'the')	981
564	(u'the', u'department', u'of', u'transportation')	980
565	(u'is', u'authorized', u'to', u'make')	978
566	(u'trust', u'territory', u'of', u'the')	977
