Rank	4gram	NumberOfTimes
57	(u'this', u'section', u'shall', u'be')	3871
58	(u'from', u'time', u'to', u'time')	3851
59	(u'of', u'section', u'of', u'this')	3850
60	(u'of', u'this', u'title', u'section')	3846
61	(u'the', u'department', u'of', u'the')	3766
62	(u'per', u'centum', u'of', u'the')	3712
63	(u'and', u'government', u'officers', u'and')	3708
64	(u'to', u'the', u'united', u'states')	3694
65	(u'the', u'public', u'health', u'and')	3645
66	(u'at', u'the', u'time', u'of')	3636
67	(u'government', u'officers', u'and', u'employees')	3587
68	(u'public', u'health', u'and', u'welfare')	3565
69	(u'the', u'secretary', u'or', u'his')	3455
70	(u'title', u'the', u'public', u'health')	3445
71	(u'referred', u'to', u'in', u'subsec')	3443
72	(u'to', u'carry', u'out', u'the')	3403
73	(u'of', u'this', u'section', u'shall')	3388
74	(u'title', u'executive', u'departments', u'and')	3380
75	(u'to', u'the', u'provisions', u'of')	3358
76	(u'as', u'may', u'be', u'necessary')	3218
77	(u'secretary', u'of', u'health', u'education')	3199
78	(u'of', u'title', u'executive', u'departments')	3198
79	(u'of', u'this', u'title', u'as')	3192
80	(u'act', u'of', u'as', u'amended')	3184
81	(u'on', u'the', u'basis', u'of')	3145
82	(u'of', u'amendment', u'amendment', u'of')	3122
83	(u'by', u'section', u'of', u'this')	3111
84	(u'ch', u'stat', u'june', u'ch')	3076
85	(u'secretary', u'or', u'his', u'delegate')	3076
86	(u'under', u'the', u'provisions', u'of')	3067
87	(u'stat', u'june', u'ch', u'stat')	3064
88	(u'val', u'ad', u'val', u'ad')	3029
89	(u'departments', u'and', u'government', u'officers')	2984
90	(u'for', u'purposes', u'of', u'this')	2934
91	(u'executive', u'departments', u'and', u'government')	2930
92	(u'with', u'the', u'provisions', u'of')	2859
93	(u'with', u'respect', u'to', u'any')	2845
94	(u'of', u'this', u'title', u'or')	2820
95	(u'see', u'note', u'under', u'section')	2816
96	(u'the', u'date', u'of', u'the')	2781
97	(u'all', u'functions', u'of', u'all')	2771
98	(u'see', u'section', u'of', u'title')	2765
99	(u'provisions', u'of', u'this', u'section')	2752
100	(u'referred', u'to', u'in', u'the')	2713
101	(u'in', u'sections', u'of', u'this')	2665
102	(u'authorized', u'to', u'be', u'appropriated')	2659
103	(u'is', u'now', u'covered', u'by')	2657
104	(u'the', u'secretary', u'of', u'agriculture')	2648
105	(u'the', u'united', u'states', u'in')	2639
106	(u'to', u'in', u'sections', u'of')	2614
107	(u'of', u'this', u'section', u'and')	2602
108	(u'amendment', u'of', u'section', u'by')	2592
109	(u'this', u'title', u'shall', u'be')	2591
110	(u'sections', u'and', u'of', u'title')	2569
111	(u'shall', u'be', u'deemed', u'to')	2558
112	(u'of', u'the', u'district', u'of')	2541
113	(u'the', u'effective', u'date', u'of')	2486
114	(u'enactment', u'of', u'this', u'act')	2471
115	(u'the', u'amount', u'of', u'the')	2469
116	(u'the', u'first', u'day', u'of')	2459
117	(u'to', u'in', u'the', u'text')	2454
118	(u'after', u'the', u'date', u'of')	2444
119	(u'substituted', u'for', u'the', u'words')	2414
120	(u'prescribed', u'by', u'the', u'secretary')	2413
121	(u'title', u'internal', u'revenue', u'code')	2405
122	(u'the', u'secretary', u'of', u'health')	2382
123	(u'to', u'section', u'of', u'this')	2369
124	(u'section', u'of', u'title', u'executive')	2358
125	(u'apply', u'with', u'respect', u'to')	2358
126	(u'of', u'the', u'act', u'of')	2355
127	(u'are', u'substituted', u'for', u'the')	2345
128	(u'as', u'the', u'case', u'may')	2341
129	(u'the', u'case', u'may', u'be')	2335
130	(u'provisions', u'of', u'this', u'chapter')	2334
131	(u'the', u'secretary', u'of', u'commerce')	2326
132	(u'of', u'this', u'title', u'for')	2293
133	(u'of', u'this', u'section', u'the')	2285
134	(u'provisions', u'of', u'section', u'of')	2278
135	(u'transfer', u'of', u'functions', u'all')	2271
136	(u'amendment', u'amendment', u'of', u'section')	2247
137	(u'secretary', u'of', u'the', u'army')	2247
138	(u'note', u'reorg', u'plan', u'of')	2230
139	(u'covered', u'by', u'section', u'of')	2220
140	(u'references', u'in', u'text', u'the')	2203
141	(u'and', u'is', u'now', u'covered')	2200
142	(u'shall', u'not', u'apply', u'to')	2186
143	(u'of', u'section', u'by', u'pub')	2179
144	(u'housing', u'and', u'urban', u'development')	2164
145	(u'act', u'referred', u'to', u'in')	2163
146	(u'with', u'respect', u'to', u'such')	2146
147	(u'first', u'day', u'of', u'the')	2131
148	(u'the', u'united', u'states', u'for')	2122
149	(u'the', u'united', u'states', u'to')	2111
150	(u'now', u'covered', u'by', u'section')	2099
151	(u'the', u'secretary', u'of', u'labor')	2084
152	(u'may', u'be', u'necessary', u'to')	2069
153	(u'stat', u'set', u'out', u'in')	2047
154	(u'stat', u'mar', u'ch', u'stat')	2039
155	(u'act', u'june', u'ch', u'stat')	2021
156	(u'the', u'united', u'states', u'of')	2020
157	(u'by', u'section', u'of', u'title')	2019
158	(u'source', u'statutes', u'at', u'large')	2016
159	(u'date', u'of', u'enactment', u'of')	2010
160	(u'as', u'defined', u'in', u'section')	2005
161	(u'ch', u'stat', u'related', u'to')	2004
162	(u'sept', u'stat', u'historical', u'and')	2004
163	(u'the', u'date', u'of', u'enactment')	1981
164	(u'purposes', u'of', u'this', u'section')	1978
165	(u'of', u'the', u'air', u'force')	1969
166	(u'shall', u'be', u'subject', u'to')	1962
167	(u'officers', u'and', u'employees', u'of')	1959
168	(u'set', u'out', u'in', u'note')	1954
169	(u'us', u'code', u'statutes', u'at')	1949
170	(u'the', u'case', u'of', u'any')	1948
171	(u'the', u'approval', u'of', u'the')	1945
172	(u'code', u'statutes', u'at', u'large')	1943
173	(u'the', u'united', u'states', u'shall')	1934
174	(u'transferred', u'to', u'the', u'secretary')	1927
175	(u'title', u'government', u'organization', u'and')	1913
176	(u'ch', u'stat', u'mar', u'ch')	1907
177	(u'an', u'amount', u'equal', u'to')	1906
178	(u'the', u'director', u'of', u'the')	1905
179	(u'any', u'other', u'provision', u'of')	1904
180	(u'the', u'month', u'in', u'which')	1899
181	(u'style', u'of', u'this', u'title')	1888
182	(u'code', u'source', u'statutes', u'at')	1887
183	(u'in', u'connection', u'with', u'the')	1887
184	(u'the', u'provisions', u'of', u'the')	1886
185	(u'of', u'this', u'title', u'to')	1878
186	(u'of', u'this', u'section', u'by')	1856
187	(u'the', u'style', u'of', u'this')	1855
188	(u'government', u'organization', u'and', u'employees')	1853
189	(u'court', u'of', u'the', u'united')	1849
190	(u'of', u'housing', u'and', u'urban')	1846
191	(u'out', u'in', u'note', u'under')	1845
192	(u'and', u'the', u'style', u'of')	1845
193	(u'the', u'amendments', u'made', u'by')	1842
194	(u'stat', u'july', u'ch', u'stat')	1841
195	(u'chapter', u'of', u'this', u'title')	1841
196	(u'except', u'as', u'provided', u'in')	1837
197	(u'changes', u'are', u'made', u'to')	1836
198	(u'and', u'revision', u'notes', u'revised')	1832
199	(u'are', u'made', u'to', u'conform')	1829
200	(u'applicable', u'and', u'the', u'style')	1826
201	(u'standard', u'changes', u'are', u'made')	1824
202	(u'preface', u'to', u'the', u'report')	1824
203	(u'title', u'section', u'referred', u'to')	1824
204	(u'of', u'the', u'bureau', u'of')	1823
205	(u'to', u'conform', u'with', u'the')	1823
206	(u'under', u'this', u'section', u'shall')	1822
207	(u'made', u'to', u'conform', u'with')	1820
208	(u'this', u'title', u'as', u'outlined')	1815
209	(u'as', u'provided', u'in', u'section')	1814
210	(u'title', u'as', u'outlined', u'in')	1808
211	(u'stat', u'set', u'out', u'as')	1801
212	(u'in', u'whole', u'or', u'in')	1799
213	(u'ch', u'stat', u'july', u'ch')	1788
214	(u'the', u'preface', u'to', u'the')	1787
215	(u'of', u'functions', u'all', u'functions')	1782
216	(u'date', u'of', u'amendment', u'section')	1780
217	(u'stat', u'aug', u'ch', u'stat')	1778
218	(u'as', u'outlined', u'in', u'the')	1777
219	(u'in', u'the', u'preface', u'to')	1777
220	(u'ch', u'stat', u'aug', u'ch')	1775
221	(u'outlined', u'in', u'the', u'preface')	1772
222	(u'the', u'provisions', u'of', u'sections')	1765
223	(u'whole', u'or', u'in', u'part')	1763
224	(u'in', u'note', u'under', u'section')	1753
225	(u'sec', u'tion', u'of', u'this')	1743
226	(u'out', u'the', u'provisions', u'of')	1737
227	(u'year', u'ending', u'june', u'and')	1732
228	(u'were', u'transferred', u'to', u'the')	1731
229	(u'the', u'public', u'health', u'service')	1729
230	(u'as', u'used', u'in', u'this')	1726
231	(u'statutes', u'at', u'large', u'usc')	1724
232	(u'necessary', u'to', u'carry', u'out')	1724
233	(u'this', u'title', u'section', u'referred')	1720
234	(u'with', u'respect', u'to', u'which')	1718
235	(u'within', u'the', u'united', u'states')	1715
236	(u'out', u'the', u'purposes', u'of')	1709
237	(u'the', u'secretary', u'is', u'authorized')	1709
238	(u'to', u'the', u'extent', u'that')	1700
239	(u'and', u'all', u'functions', u'of')	1695
240	(u'functions', u'all', u'functions', u'of')	1694
241	(u'tion', u'of', u'this', u'title')	1688
242	(u'the', u'united', u'states', u'the')	1684
243	(u'ch', u'title', u'ii', u'stat')	1674
244	(u'purposes', u'of', u'this', u'chapter')	1654
245	(u'stat', u'may', u'ch', u'stat')	1653
246	(u'crimes', u'and', u'criminal', u'procedure')	1652
247	(u'set', u'out', u'under', u'section')	1650
248	(u'note', u'set', u'out', u'under')	1647
249	(u'the', u'secretary', u'of', u'defense')	1647
250	(u'the', u'social', u'security', u'act')	1641
251	(u'title', u'banks', u'and', u'banking')	1634
252	(u'of', u'section', u'of', u'title')	1633
253	(u'of', u'the', u'social', u'security')	1621
254	(u'regulations', u'prescribed', u'by', u'the')	1620
255	(u'of', u'this', u'title', u'effective')	1591
256	(u'the', u'house', u'of', u'representatives')	1590
257	(u'stat', u'section', u'referred', u'to')	1589
258	(u'as', u'determined', u'by', u'the')	1589
259	(u'judiciary', u'and', u'judicial', u'procedure')	1584
260	(u'effective', u'date', u'section', u'effective')	1582
261	(u'title', u'crimes', u'and', u'criminal')	1579
262	(u'functions', u'of', u'all', u'agencies')	1573
263	(u'the', u'enactment', u'of', u'this')	1568
264	(u'be', u'deemed', u'to', u'be')	1559
265	(u'pursuant', u'to', u'section', u'of')	1558
266	(u'the', u'department', u'of', u'commerce')	1557
267	(u'vested', u'in', u'him', u'to')	1551
268	(u'section', u'of', u'the', u'act')	1548
269	(u'him', u'to', u'authorize', u'their')	1548
270	(u'of', u'enactment', u'of', u'this')	1546
271	(u'in', u'him', u'to', u'authorize')	1544
272	(u'accordance', u'with', u'the', u'provisions')	1542
273	(u'the', u'government', u'of', u'the')	1540
274	(u'the', u'purpose', u'of', u'this')	1536
275	(u'this', u'title', u'effective', u'date')	1533
276	(u'not', u'in', u'excess', u'of')	1527
277	(u'of', u'referred', u'to', u'in')	1526
278	(u'as', u'the', u'secretary', u'may')	1518
279	(u'advice', u'and', u'consent', u'of')	1517
280	(u'with', u'the', u'advice', u'and')	1516
281	(u'determined', u'by', u'the', u'secretary')	1515
282	(u'within', u'the', u'meaning', u'of')	1511
283	(u'see', u'note', u'set', u'out')	1502
284	(u'title', u'united', u'states', u'code')	1497
285	(u'and', u'consent', u'of', u'the')	1493
286	(u'and', u'employees', u'of', u'the')	1488
287	(u'on', u'the', u'first', u'day')	1479
288	(u'to', u'authorize', u'their', u'performance')	1468
289	(u'the', u'secretary', u'of', u'state')	1467
290	(u'ch', u'stat', u'may', u'ch')	1463
291	(u'tions', u'applicable', u'and', u'the')	1459
292	(u'consent', u'of', u'the', u'senate')	1457
293	(u'out', u'under', u'section', u'of')	1449
294	(u'not', u'more', u'than', u'or')	1449
295	(u'subject', u'to', u'the', u'provisions')	1445
296	(u'by', u'the', u'secretary', u'or')	1443
297	(u'referred', u'to', u'in', u'title')	1441
298	(u'the', u'head', u'of', u'the')	1435
299	(u'the', u'advice', u'and', u'consent')	1429
300	(u'any', u'of', u'his', u'functions')	1428
301	(u'in', u'excess', u'of', u'the')	1424
302	(u'of', u'the', u'provisions', u'of')	1420
303	(u'officers', u'agencies', u'and', u'employees')	1420
304	(u'laws', u'of', u'the', u'united')	1418
305	(u'effective', u'date', u'of', u'this')	1414
306	(u'the', u'united', u'states', u'as')	1406
307	(u'officers', u'of', u'the', u'department')	1406
308	(u'internal', u'revenue', u'code', u'of')	1397
309	(u'as', u'amended', u'nov', u'pub')	1387
310	(u'per', u'lb', u'ad', u'val')	1380
311	(u'in', u'addition', u'to', u'the')	1380
312	(u'the', u'secre', u'tary', u'of')	1380
313	(u'president', u'of', u'the', u'united')	1379
314	(u'without', u'regard', u'to', u'the')	1372
315	(u'of', u'any', u'of', u'his')	1370
316	(u'of', u'this', u'title', u'cross')	1366
317	(u'of', u'amendment', u'amendment', u'by')	1362
318	(u'section', u'of', u'act', u'aug')	1358
319	(u'defini', u'tions', u'applicable', u'and')	1356
320	(u'tion', u'us', u'code', u'statutes')	1352
321	(u'this', u'section', u'shall', u'not')	1351
322	(u'day', u'of', u'the', u'first')	1346
323	(u'with', u'the', u'approval', u'of')	1345
324	(u'amendment', u'amendment', u'by', u'pub')	1345
325	(u'the', u'laws', u'of', u'the')	1343
326	(u'the', u'pro', u'visions', u'of')	1340
327	(u'with', u'the', u'defini', u'tions')	1338
328	(u'the', u'defini', u'tions', u'applicable')	1336
329	(u'from', u'the', u'date', u'of')	1335
330	(u'and', u'tion', u'us', u'code')	1335
331	(u'with', u'power', u'vested', u'in')	1332
332	(u'title', u'judiciary', u'and', u'judicial')	1328
333	(u'conform', u'with', u'the', u'defini')	1327
334	(u'paragraph', u'of', u'this', u'subsection')	1325
335	(u'the', u'basis', u'of', u'the')	1323
336	(u'with', u'respect', u'to', u'articles')	1321
337	(u'the', u'case', u'of', u'an')	1320
338	(u'of', u'the', u'house', u'of')	1318
339	(u'of', u'not', u'more', u'than')	1317
340	(u'department', u'of', u'the', u'interior')	1316
341	(u'of', u'his', u'functions', u'by')	1315
342	(u'shall', u'be', u'entitled', u'to')	1314
343	(u'in', u'the', u'department', u'of')	1313
344	(u'statutes', u'and', u'tion', u'us')	1313
345	(u'applicable', u'with', u'respect', u'to')	1312
346	(u'secretary', u'is', u'authorized', u'to')	1310
347	(u'carry', u'out', u'the', u'purposes')	1310
348	(u'functions', u'by', u'any', u'of')	1309
349	(u'power', u'vested', u'in', u'him')	1309
350	(u'his', u'functions', u'by', u'any')	1309
351	(u'such', u'terms', u'and', u'conditions')	1307
352	(u'of', u'all', u'agencies', u'and')	1305
353	(u'app', u'reorg', u'plan', u'of')	1303
354	(u'shall', u'be', u'construed', u'to')	1303
355	(u'on', u'the', u'date', u'of')	1301
356	(u'coast', u'and', u'geodetic', u'survey')	1300
357	(u'are', u'omitted', u'as', u'surplusage')	1299
358	(u'stat', u'effective', u'date', u'section')	1298
359	(u'the', u'date', u'on', u'which')	1297
360	(u'their', u'performance', u'or', u'the')	1293
361	(u'authorize', u'their', u'performance', u'or')	1285
362	(u'employees', u'by', u'reorg', u'plan')	1279
363	(u'and', u'employees', u'by', u'reorg')	1279
364	(u'of', u'title', u'united', u'states')	1272
365	(u'statutes', u'at', u'large', u'section')	1261
366	(u'as', u'amended', u'referred', u'to')	1261
367	(u'this', u'chapter', u'shall', u'be')	1259
368	(u'of', u'this', u'chapter', u'and')	1257
369	(u'act', u'of', u'referred', u'to')	1255
370	(u'agencies', u'and', u'employees', u'by')	1254
371	(u'amended', u'referred', u'to', u'in')	1254
372	(u'in', u'the', u'same', u'manner')	1249
373	(u'revised', u'statutes', u'and', u'tion')	1248
374	(u'the', u'tax', u'imposed', u'by')	1245
375	(u'title', u'foreign', u'relations', u'and')	1244
376	(u'referred', u'to', u'in', u'text')	1240
377	(u'act', u'mar', u'ch', u'stat')	1238
378	(u'for', u'the', u'use', u'of')	1238
379	(u'terms', u'and', u'conditions', u'as')	1236
380	(u'of', u'the', u'public', u'health')	1235
381	(u'section', u'act', u'aug', u'ch')	1231
382	(u'other', u'provision', u'of', u'law')	1230
383	(u'in', u'section', u'of', u'title')	1230
384	(u'referred', u'to', u'as', u'the')	1229
385	(u'of', u'the', u'armed', u'forces')	1229
386	(u'of', u'the', u'enactment', u'of')	1223
387	(u'of', u'the', u'coast', u'guard')	1221
388	(u'in', u'such', u'manner', u'as')	1218
389	(u'foreign', u'relations', u'and', u'intercourse')	1215
390	(u'for', u'any', u'fiscal', u'year')	1215
391	(u'on', u'the', u'active', u'list')	1215
392	(u'fined', u'not', u'more', u'than')	1214
393	(u'this', u'title', u'cross', u'references')	1211
394	(u'of', u'the', u'cost', u'of')	1211
395	(u'the', u'office', u'of', u'the')	1211
396	(u'department', u'of', u'the', u'treasury')	1206
397	(u'as', u'the', u'secretary', u'of')	1204
398	(u'shall', u'be', u'treated', u'as')	1203
399	(u'secretary', u'of', u'housing', u'and')	1202
400	(u'revision', u'notes', u'revised', u'source')	1198
401	(u'to', u'the', u'department', u'of')	1197
402	(u'be', u'fined', u'not', u'more')	1193
403	(u'of', u'this', u'title', u'in')	1191
404	(u'section', u'of', u'reorg', u'plan')	1191
405	(u'by', u'and', u'with', u'the')	1189
406	(u'of', u'this', u'sec', u'tion')	1188
407	(u'and', u'the', u'secretary', u'of')	1180
408	(u'be', u'prescribed', u'by', u'the')	1175
409	(u'such', u'rules', u'and', u'regulations')	1170
410	(u'notwithstanding', u'any', u'other', u'provision')	1168
411	(u'rules', u'of', u'civil', u'procedure')	1167
412	(u'is', u'classified', u'to', u'section')	1167
413	(u'of', u'this', u'title', u'page')	1163
414	(u'of', u'the', u'internal', u'revenue')	1157
415	(u'gen', u'erally', u'this', u'index')	1153
416	(u'this', u'section', u'and', u'sections')	1151
417	(u'over', u'but', u'not', u'over')	1150
418	(u'effective', u'with', u'respect', u'to')	1150
419	(u'the', u'civil', u'service', u'commission')	1150
420	(u'of', u'section', u'of', u'the')	1147
421	(u'title', u'effective', u'date', u'of')	1147
422	(u'the', u'internal', u'revenue', u'code')	1146
423	(u'is', u'classified', u'to', u'chapter')	1146
424	(u'united', u'states', u'of', u'america')	1141
425	(u'act', u'aug', u'ch', u'stat')	1137
426	(u'the', u'authority', u'vested', u'in')	1136
427	(u'all', u'functions', u'of', u'the')	1134
428	(u'entered', u'or', u'withdrawn', u'from')	1133
429	(u'of', u'this', u'chapter', u'or')	1130
430	(u'and', u'with', u'the', u'advice')	1127
431	(u'except', u'as', u'otherwise', u'provided')	1127
432	(u'app', u'app', u'app', u'app')	1125
433	(u'the', u'classification', u'act', u'of')	1125
434	(u'the', u'functions', u'of', u'the')	1124
435	(u'of', u'title', u'crimes', u'and')	1118
436	(u'to', u'in', u'title', u'section')	1117
437	(u'under', u'this', u'section', u'and')	1113
438	(u'of', u'the', u'treasury', u'and')	1112
439	(u'by', u'reason', u'of', u'the')	1103
440	(u'at', u'the', u'end', u'of')	1102
441	(u'the', u'united', u'states', u'is')	1100
442	(u'or', u'withdrawn', u'from', u'warehouse')	1097
443	(u'secretary', u'of', u'the', u'navy')	1097
444	(u'and', u'sections', u'and', u'of')	1097
445	(u'classified', u'to', u'chapter', u'of')	1091
446	(u'carry', u'out', u'the', u'provisions')	1088
447	(u'united', u'states', u'or', u'any')	1085
448	(u'not', u'to', u'exceed', u'per')	1085
449	(u'date', u'of', u'the', u'enactment')	1083
450	(u'of', u'this', u'title', u'may')	1082
451	(u'officer', u'or', u'employee', u'of')	1081
452	(u'for', u'the', u'taxable', u'year')	1081
453	(u'amount', u'equal', u'to', u'the')	1079
454	(u'section', u'of', u'title', u'the')	1073
455	(u'of', u'sections', u'and', u'of')	1073
456	(u'withdrawn', u'from', u'warehouse', u'for')	1070
457	(u'provided', u'that', u'the', u'amendments')	1069
458	(u'title', u'commerce', u'and', u'trade')	1069
459	(u'this', u'subsection', u'shall', u'be')	1069
460	(u'exceed', u'per', u'centum', u'of')	1067
461	(u'provided', u'in', u'section', u'of')	1067
462	(u'that', u'the', u'amendments', u'made')	1064
463	(u'at', u'the', u'rate', u'of')	1064
464	(u'hereby', u'authorized', u'to', u'be')	1062
465	(u'the', u'name', u'of', u'the')	1061
466	(u'deriva', u'revised', u'statutes', u'and')	1059
467	(u'in', u'the', u'public', u'interest')	1057
468	(u'stat', u'june', u'ch', u'title')	1057
469	(u'the', u'jurisdiction', u'of', u'the')	1056
470	(u'and', u'revision', u'notes', u'deriva')	1053
471	(u'the', u'bureau', u'of', u'the')	1053
472	(u'be', u'subject', u'to', u'the')	1053
473	(u'this', u'section', u'and', u'section')	1052
474	(u'or', u'more', u'of', u'the')	1051
475	(u'than', u'per', u'centum', u'of')	1051
476	(u'may', u'from', u'time', u'to')	1048
477	(u'powers', u'and', u'duties', u'of')	1044
478	(u'only', u'with', u'respect', u'to')	1038
479	(u'referred', u'to', u'in', u'this')	1035
480	(u'the', u'clerk', u'of', u'the')	1033
481	(u'of', u'the', u'interior', u'and')	1030
482	(u'act', u'july', u'ch', u'stat')	1023
483	(u'and', u'section', u'of', u'title')	1021
484	(u'ch', u'title', u'iii', u'stat')	1020
485	(u'stat', u'feb', u'ch', u'stat')	1017
486	(u'articles', u'entered', u'or', u'withdrawn')	1016
487	(u'pursuant', u'to', u'the', u'provisions')	1014
488	(u'in', u'the', u'performance', u'of')	1011
489	(u'as', u'provided', u'in', u'subsection')	1011
490	(u'history', u'revisers', u'notebased', u'on')	1011
491	(u'outside', u'the', u'united', u'states')	1008
492	(u'by', u'section', u'of', u'reorg')	1008
493	(u'shall', u'be', u'fined', u'not')	1007
494	(u'year', u'ending', u'june', u'for')	1004
495	(u'to', u'articles', u'entered', u'or')	1004
496	(u'the', u'chairman', u'of', u'the')	1004
497	(u'bureau', u'of', u'the', u'budget')	1001
498	(u'respect', u'to', u'articles', u'entered')	1001
499	(u'the', u'amount', u'of', u'such')	1000
500	(u'of', u'this', u'section', u'to')	1000
501	(u'is', u'classified', u'to', u'sections')	999
502	(u'with', u're', u'spect', u'to')	996
503	(u'or', u'employee', u'of', u'the')	995
504	(u'be', u'made', u'by', u'the')	991
505	(u'of', u'this', u'section', u'or')	987
506	(u'set', u'out', u'in', u'the')	983
507	(u'the', u'time', u'of', u'the')	983
508	(u'of', u'the', u'federal', u'reserve')	983
509	(u'this', u'title', u'and', u'in')	982
510	(u'purposes', u'of', u'this', u'subsection')	982
511	(u'agencies', u'and', u'employees', u'of')	982
512	(u'ch', u'stat', u'feb', u'ch')	980
513	(u'of', u'all', u'other', u'officers')	978
514	(u'under', u'dc', u'code', u'sec')	977
515	(u'be', u'necessary', u'to', u'carry')	976
516	(u'by', u'sections', u'and', u'of')	974
517	(u'pursuant', u'to', u'this', u'section')	972
518	(u'approved', u'by', u'the', u'secretary')	971
519	(u'the', u'end', u'of', u'the')	968
520	(u'of', u'this', u'title', u'amendments')	967
521	(u'may', u'be', u'cited', u'as')	967
522	(u'be', u'appointed', u'by', u'the')	965
523	(u'over', u'over', u'but', u'not')	964
524	(u'department', u'of', u'the', u'army')	964
525	(u'under', u'the', u'laws', u'of')	964
526	(u'of', u'the', u'interior', u'is')	963
527	(u'be', u'known', u'as', u'the')	963
528	(u'are', u'authorized', u'to', u'be')	958
529	(u'in', u'accordance', u'with', u'regulations')	958
530	(u'rules', u'and', u'regulations', u'as')	958
531	(u'shall', u'be', u'available', u'for')	957
532	(u'of', u'title', u'of', u'the')	957
533	(u'of', u'this', u'section', u'for')	956
534	(u'as', u'may', u'be', u'prescribed')	955
535	(u'functions', u'powers', u'and', u'duties')	955
536	(u'as', u'he', u'may', u'deem')	954
537	(u'be', u'cited', u'as', u'the')	954
538	(u'in', u'the', u'text', u'is')	953
539	(u'to', u'apply', u'with', u'respect')	953
540	(u'of', u'this', u'title', u'chapter')	951
541	(u'the', u'president', u'of', u'the')	951
542	(u'text', u'is', u'classified', u'to')	950
543	(u'provided', u'in', u'part', u'that')	950
544	(u'title', u'referred', u'to', u'in')	949
545	(u'stat', u'to', u'apply', u'with')	948
546	(u'ch', u'stat', u'references', u'in')	948
547	(u'revision', u'notes', u'deriva', u'revised')	947
548	(u'united', u'states', u'district', u'court')	946
549	(u'by', u'section', u'of', u'the')	946
550	(u'effective', u'on', u'the', u'first')	945
551	(u'notes', u'deriva', u'revised', u'statutes')	945
552	(u'the', u'use', u'of', u'the')	943
553	(u'ch', u'stat', u'reorg', u'plan')	939
554	(u'of', u'sections', u'of', u'this')	938
555	(u'buildings', u'property', u'and', u'works')	937
556	(u'for', u'the', u'district', u'of')	934
557	(u'director', u'of', u'the', u'bureau')	933
558	(u'section', u'of', u'this', u'act')	932
559	(u'appointed', u'by', u'the', u'president')	931
560	(u'one', u'or', u'more', u'of')	929
561	(u'in', u'carrying', u'out', u'the')	927
562	(u'fr', u'stat', u'set', u'out')	925
563	(u'of', u'title', u'judiciary', u'and')	924
564	(u'shall', u'apply', u'with', u'respect')	923
565	(u'of', u'this', u'chapter', u'the')	920
566	(u'or', u'of', u'this', u'title')	918
567	(u'more', u'than', u'or', u'imprisoned')	918
568	(u'note', u'under', u'this', u'section')	918
